CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Técnicas cuantitativas aplicadas a la información y documentación;Normal;Formación básica;90.00;75.00;83.33;12;9;10;1.60;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Instituciones españolas y europeas actuales;Normal;Formación básica;100.00;100.00;100.00;8;8;8;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Conservación preventiva en archivos y bibliotecas;Normal;Obligatoria;100.00;100.00;100.00;16;16;16;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Descripción de documentos de archivo;Normal;Obligatoria;100.00;100.00;100.00;16;16;16;1.12;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Sistemas integrados para unidades de información;Normal;Obligatoria;94.12;94.12;100.00;17;16;17;1.41;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Estudios de usuarios;Normal;Obligatoria;100.00;100.00;100.00;16;16;16;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Aplicaciones para recursos de información digital;Normal;Obligatoria;87.50;87.50;100.00;16;14;16;1.13;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Planificación y evaluación para unidades de información;Normal;Obligatoria;90.00;81.82;90.91;11;9;10;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Practicum;Prácticas externas;Prácticas externas;100.00;100.00;100.00;10;10;10;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;94.12;76.19;80.95;21;16;17;1.06;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Alfabetización informacional;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Bibliografía material;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Construcción y evaluación de tesauros;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;El libro antiguo en los sistemas de información;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Fuentes de información biosanitarias y científico-técnicas;Normal;Optativa;100.00;100.00;100.00;2;2;2;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Fuentes de información en humanidades y ciencias sociales;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Gestión de contenidos;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.09;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Gestión de fondos y colecciones de imágenes;Normal;Optativa;100.00;100.00;100.00;22;22;22;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Gestión de recursos de información en las organizaciones;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Herramientas avanzadas para información digital;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Historia de la archivística y de la organización de los archivos;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;La información en la Unión Europea;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Paleografía general;Normal;Optativa;100.00;100.00;100.00;14;14;14;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Políticas y programas de información y documentación;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Producción y comercio del libro;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Promoción y difusión de unidades de información;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Restauración de documentos en soporte tradicional;Normal;Optativa;100.00;100.00;100.00;7;7;7;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Técnicas informáticas de soporte para productos y servicios documentales;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Idioma moderno I para Información y Documentación (alemán);Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Idioma moderno I para Información y Documentación (inglés);Normal;Optativa;100.00;100.00;100.00;7;7;7;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Idioma moderno II para Información y Documentación (alemán);Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Información y Documentación;Zaragoza;Facultad de Filosofía y Letras;Idioma moderno II para Información y Documentación (inglés);Normal;Optativa;100.00;100.00;100.00;5;5;5;1.17;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Informática;Normal;Formación básica;70.64;62.10;87.90;125;78;110;2.05;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Materiales;Normal;Obligatoria;100.00;94.44;94.44;90;85;85;1.22;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión gráfica II;Normal;Obligatoria;78.45;76.47;97.48;120;92;117;1.69;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Estadística y fiabilidad de producto;Normal;Formación básica;96.05;89.02;92.68;82;73;76;1.30;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Aspectos económicos y empresariales del diseño;Normal;Formación básica;94.87;89.16;93.98;84;75;79;1.18;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Tecnología eléctrica y electrónica;Normal;Obligatoria;97.01;85.53;88.16;76;65;67;1.15;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Oficina técnica;Normal;Obligatoria;97.73;95.56;97.78;66;62;63;1.16;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;100.00;100.00;4;4;4;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Estética e Historia del Diseño;Normal;Obligatoria;86.90;84.88;97.67;86;73;84;1.45;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión Artística I;Normal;Formación básica;96.30;95.12;98.78;82;78;81;1.06;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Física I;Normal;Formación básica;74.39;60.40;81.19;101;61;82;1.59;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Matemáticas I;Normal;Formación básica;81.32;75.51;92.86;98;74;91;1.66;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión Gráfica I;Normal;Formación básica;89.02;84.88;95.35;86;73;82;1.38;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Física II;Normal;Formación básica;77.42;66.67;86.11;109;73;94;1.67;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Matemáticas II;Normal;Formación básica;92.31;76.36;82.73;111;84;92;1.96;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller de Diseño I: Fundamentos y Comunicación de Producto;Normal;Obligatoria;100.00;94.19;94.19;86;81;81;1.07;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño Asistido por Ordenador I;Normal;Obligatoria;78.22;67.52;86.32;117;79;101;1.96;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño de mecanismos;Normal;Obligatoria;78.31;68.42;87.37;97;66;84;1.94;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión Artística II;Normal;Formación básica;98.70;97.44;98.72;78;76;77;1.12;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller de Diseño II: Métodos y Proceso de Diseño;Normal;Obligatoria;95.89;95.89;100.00;73;70;73;1.24;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño Gráfico Aplicado a Producto;Normal;Obligatoria;100.00;97.47;97.47;79;77;77;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller de Diseño III: Creatividad;Normal;Obligatoria;98.70;96.20;97.47;79;76;77;1.19;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño Asistido por Ordenador II;Normal;Obligatoria;68.18;63.38;92.96;81;53;74;2.11;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Ergonomía;Normal;Obligatoria;100.00;98.44;98.44;66;65;65;1.89;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Procesos de Fabricación;Normal;Obligatoria;81.16;77.78;95.83;79;62;75;1.52;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Resistencia de Materiales;Normal;Obligatoria;76.92;68.49;89.04;84;58;73;1.78;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller de Diseño IV: Desarrollo de Producto;Normal;Obligatoria;98.48;97.01;98.51;74;72;73;1.01;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Ampliación de Materiales y Procesos;Normal;Obligatoria;98.68;98.68;100.00;80;79;80;1.09;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Gestión de Mercadotecnia y Aspectos Legales del Diseño;Normal;Obligatoria;98.68;98.68;100.00;81;80;81;1.12;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Gestión de Proyectos de Diseño;Normal;Obligatoria;92.59;92.59;100.00;89;83;89;1.51;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Interacción Usuario Producto;Normal;Obligatoria;97.26;97.26;100.00;75;73;75;1.32;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller de Diseño V: Producto y Servicio;Normal;Obligatoria;100.00;98.63;98.63;77;76;76;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Fotografía, Composición y Edición de Imágenes;Normal;Obligatoria;100.00;100.00;100.00;64;64;64;1.02;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller de Diseño VI: Práctica Profesional;Normal;Obligatoria;100.00;100.00;100.00;57;57;57;1.02;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;82.26;82.26;68;57;57;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Diseño bioinspirado;Normal;Optativa;100.00;100.00;100.00;19;19;19;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Envase y embalaje;Normal;Optativa;100.00;97.30;97.30;40;39;39;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Análisis técnico de propuestas de diseño;Normal;Optativa;100.00;100.00;100.00;19;19;19;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Tecnologías avanzadas de prototipado e ingeniería inversa;Normal;Optativa;100.00;92.31;92.31;30;28;28;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Imagen corporativa;Normal;Optativa;100.00;100.00;100.00;14;14;14;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Entornos interactivos 3D;Normal;Optativa;100.00;80.00;80.00;10;8;8;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Gestión de productos;Normal;Optativa;100.00;100.00;100.00;23;23;23;1.00;12/09/2021
2019;Grado;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Zaragoza;Escuela de Ingeniería y Arquitectura;Dirección estratégica del diseño y RR.HH.;Normal;Optativa;100.00;80.00;80.00;13;11;11;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología del desarrollo I;Normal;Formación básica;89.66;87.64;97.75;89;78;87;1.47;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Fundamentos biológicos I;Normal;Formación básica;92.37;92.37;100.00;118;109;118;1.96;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la atención, percepción y memoria;Normal;Formación básica;95.65;93.62;97.87;94;88;92;1.46;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la motivación y de la emoción;Normal;Formación básica;91.67;87.61;95.58;113;99;108;1.67;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Lingüística aplicada a las ciencias sociales;Normal;Formación básica;100.00;95.83;95.83;96;92;92;1.23;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Filosofía y ciencias sociales;Normal;Formación básica;96.43;90.00;93.33;90;81;84;1.15;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Metodología de la investigación I;Normal;Formación básica;95.73;91.06;95.12;123;112;117;2.19;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Historia de la psicología;Normal;Formación básica;92.94;89.77;96.59;88;79;85;1.54;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Antropología psicológica;Normal;Formación básica;100.00;94.25;94.25;87;82;82;1.01;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología del aprendizaje;Normal;Formación básica;98.85;93.48;94.57;92;86;87;1.34;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología social I;Normal;Obligatoria;97.59;95.29;97.65;85;81;83;1.11;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Fundamentos biológicos II;Normal;Obligatoria;83.78;83.78;100.00;112;94;112;1.99;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Metodología de la investigación II;Normal;Obligatoria;91.21;90.22;98.91;93;84;92;1.63;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Neuropsicología;Normal;Obligatoria;97.78;97.78;100.00;90;88;90;1.22;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología del desarrollo II;Normal;Obligatoria;97.59;97.59;100.00;83;81;83;1.16;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Metodología de la investigación III;Normal;Obligatoria;83.81;80.73;96.33;111;90;107;1.47;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Fundamentos de psicoterapia;Normal;Obligatoria;81.82;81.82;100.00;99;81;99;1.66;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la personalidad I;Normal;Obligatoria;94.19;94.19;100.00;86;81;86;1.24;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología social II;Normal;Obligatoria;100.00;100.00;100.00;85;85;85;1.08;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicopatología y técnicas de intervención I;Normal;Obligatoria;98.59;97.22;98.61;92;89;91;1.72;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la educación;Normal;Obligatoria;98.31;98.31;100.00;76;74;76;1.30;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología del pensamiento y del lenguaje;Normal;Obligatoria;96.49;96.49;100.00;77;73;77;1.34;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicopatología y técnicas de intervención II;Normal;Obligatoria;96.00;96.00;100.00;86;82;86;1.13;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de los grupos y de las organizaciones;Normal;Obligatoria;100.00;100.00;100.00;79;79;79;1.01;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la personalidad II;Normal;Obligatoria;100.00;100.00;100.00;84;83;84;1.33;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Nuevos enfoques de inteligencia y creatividad;Normal;Obligatoria;98.36;96.77;98.39;72;70;71;1.10;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología social aplicada;Normal;Obligatoria;100.00;100.00;100.00;77;77;77;1.06;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la comunicación;Normal;Obligatoria;95.52;95.52;100.00;77;72;76;1.22;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Practicum;Prácticas externas;Prácticas externas;97.01;97.01;100.00;67;65;67;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;89.41;89.41;85;76;76;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología social de la salud;Normal;Optativa;100.00;100.00;100.00;62;62;62;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología comunitaria e intervención psicosocial;Normal;Optativa;100.00;100.00;100.00;43;43;43;1.07;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología social del deporte y del ejercicio físico;Normal;Optativa;100.00;100.00;100.00;26;25;26;1.04;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Recursos humanos;Normal;Optativa;100.00;100.00;100.00;20;20;20;1.10;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología del trabajo;Normal;Optativa;100.00;100.00;100.00;26;25;26;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Conflictos y negociación en las organizaciones;Normal;Optativa;100.00;100.00;100.00;33;33;33;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicopatología del ciclo vital;Normal;Optativa;98.67;98.67;100.00;76;74;75;1.04;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Evaluación y tratamiento de problemas clínicos;Normal;Optativa;98.51;98.51;100.00;70;69;70;1.03;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Terapias cognitivas y conductuales;Normal;Optativa;100.00;100.00;100.00;69;68;68;1.01;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Terapias sistémicas, familiar;Normal;Optativa;100.00;98.18;98.18;61;60;60;1.27;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Terapias humanistas;Normal;Optativa;100.00;100.00;100.00;78;78;78;1.03;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Terapias psicoanalíticas;Normal;Optativa;92.31;88.89;96.30;34;31;33;1.10;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la orientación escolar e intervención psicoeducativa;Normal;Optativa;100.00;90.00;90.00;10;9;9;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Programas y técnicas de intervención temprana;Normal;Optativa;90.00;90.00;100.00;10;9;10;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Dificultades del aprendizaje escolar: diagnóstico e intervención;Normal;Optativa;100.00;100.00;100.00;12;11;12;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicomotricidad;Normal;Optativa;100.00;94.44;94.44;19;18;18;1.00;12/09/2021
2019;Grado;Grado: Psicología;Teruel;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología de la instrucción;Normal;Optativa;100.00;100.00;100.00;13;13;13;1.00;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Anatomía humana;Normal;Formación básica;95.79;91.92;95.96;99;91;95;1.60;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Cinesiología y biomecánica humana;Normal;Formación básica;100.00;91.46;91.46;82;75;75;1.18;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Fisiología humana;Normal;Formación básica;100.00;93.51;93.51;77;72;72;1.00;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Psicología I;Normal;Formación básica;92.68;87.36;94.25;87;76;82;1.31;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Sociología de la salud;Normal;Formación básica;97.59;88.04;90.22;92;81;83;1.39;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Inglés científico I;Normal;Formación básica;98.73;95.12;96.34;82;78;79;1.19;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Teoría y técnicas de la terapia ocupacional I;Normal;Obligatoria;100.00;90.80;90.80;87;79;79;1.18;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Actividades para la independencia funcional I. Introducción a la independencia funcional;Normal;Obligatoria;100.00;91.03;91.03;78;71;71;1.00;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Psicología II;Normal;Formación básica;98.39;96.83;98.41;63;61;62;1.15;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Sociología aplicada a la discapacidad;Normal;Formación básica;100.00;98.46;98.46;65;64;64;1.06;12/09/2021
2019;Grado;Grado: Terapia Ocupacional;Zaragoza;Facultad de Ciencias de la Salud;Inglés científico II;Normal;Formación básica;98.65;98.65;100.00;74;73;74;1.11;12/09/2021
